id,lat,lng,name,area
745_25,5.509773127954812,-73.84519164373765,,0.01
758_25,4.888055371142226,-73.96587871732389,,0.01
769_25,4.970365123784783,-74.15689686617227,,0.02
772_25,5.136082312893727,-73.78266642603732,,0.01
777_25,5.061692702393439,-74.23138327604971,,0.01
779_25,5.440092358220985,-73.82392528559623,,0.01
781_25,5.242909346826729,-73.85540342787785,,0.01
785_25,4.9515200455750294,-74.08449648005875,,0.01
793_25,5.193996071184502,-73.95631557850587,,0.02
797_25,4.651598601650033,-74.39182535142032,,0.0
799_25,4.838552310682371,-74.14679473563159,,0.01
805_25,4.321357899259673,-74.48667274115682,,0.01
807_25,5.084102682078111,-73.51362545687806,,0.0
815_25,4.452072728785598,-74.64863965053468,,0.02
817_25,4.968852912623081,-73.92887020516763,,0.01
823_25,5.35568838611756,-74.28963994333606,,0.01
839_25,4.759022776116223,-73.40827886561522,,0.04
841_25,4.500754182297587,-73.97564544688684,,0.01
843_25,5.316080652062422,-73.82010566262124,,0.01
845_25,4.301733339289901,-74.06808723041708,,0.02
851_25,5.192795707353295,-74.4778000293264,,0.01
862_25,5.131267541815744,-74.30979228652778,,0.01
867_25,4.889163139600613,-74.55345853812936,,0.01
871_25,5.270694635997181,-74.19074375082775,,0.01
873_25,5.227298709005124,-73.57725920917122,,0.02
875_25,5.011670401670662,-74.48764745522293,,0.01
878_25,4.436058000588871,-74.48543419157355,,0.02
885_25,5.591910156999987,-74.36480865282125,,0.08
898_25,4.754321730140112,-74.38673444325194,,0.0
899_25,5.046192395870063,-74.02307967161957,,0.02
001_25,4.372744697324171,-74.67111049801018,,0.01
307_25,4.338154151178337,-74.8114390497245,,0.01
754_25,4.537599378339349,-74.22992999967641,,0.02
175_25,4.865621803621946,-74.03692653762835,,0.01
260_25,4.879714399234342,-74.23803229377376,,0.01
473_25,4.672714387132979,-74.23573172970235,,0.01
740_25,4.465970004019287,-74.26328962698791,,0.01
290_25,4.323534037982015,-74.3885916316964,,0.02
662_25,4.841098181753836,-74.6584930113138,,0.03
615_27,7.389887937204727,-77.24067483315679,,0.62
001_27,5.938952984954471,-76.66367844589273,,0.29
006_27,8.43419143567135,-77.28967772279924,,0.07
025_27,5.636740661968583,-77.08421539503945,,0.17
050_27,5.560640178812083,-76.60611566245514,,0.03
073_27,5.503119772253213,-76.19796906508995,,0.07
075_27,6.290151046426428,-77.35382779855487,,0.07
077_27,5.0118409420196945,-77.21767188826743,,0.28
099_27,6.47466688521007,-77.09933025036717,,0.3
135_27,5.359661967130562,-76.77255624441413,,0.03
150_27,7.033646540636394,-76.9742301640638,,0.26
160_27,5.389828228695182,-76.52264236821833,,0.03
205_27,5.073715987323023,-76.52750631972074,,0.04
245_27,5.8109383640447625,-76.19189442360167,,0.07
250_27,4.24716134388803,-76.96260142613635,,0.34
361_27,4.7398399040926815,-76.86915794738833,,0.15
372_27,7.103338867857845,-77.67973662142323,,0.1
413_27,5.585101178421358,-76.38544448823126,,0.07
425_27,6.0338800978998055,-76.67346970253108,,0.15
430_27,5.110392242752346,-76.99593075236149,,0.11
450_27,4.8142294305465665,-76.80366775178027,,0.05
491_27,4.853175650120685,-76.61820665900693,,0.08
495_27,5.690067262811065,-77.29297461567053,,0.06
580_27,5.172672545679576,-76.48446118636944,,0.03
600_27,5.567533336457113,-76.81157084388224,,0.06
660_27,4.958741345032564,-76.28002360589193,,0.13
745_27,4.594414687147658,-76.54161715733238,,0.13
787_27,5.266101579589142,-76.33109547211052,,0.06
800_27,8.117281079114774,-77.10372722976695,,0.1
810_27,5.285278117451861,-76.64539781339784,,0.01
001_41,2.9933608323005227,-75.272366081694,,0.1
306_41,2.371779243686594,-75.51699771424042,,0.04
319_41,1.9843940159065478,-75.69693548852888,,0.02
349_41,2.541654161105759,-75.44781083078212,,0.02
357_41,2.6915177728149295,-75.67383140603691,,0.03
359_41,2.0067843405547716,-76.25636325285849,,0.03
378_41,2.1814525704496353,-76.1178184009877,,0.03
396_41,2.3280765863805533,-76.00117298752583,,0.07
483_41,2.576066285291301,-75.78693757429116,,0.01
503_41,2.0611913622727225,-76.0411028903911,,0.01
518_41,2.4068982801741923,-75.72803025718707,,0.02
524_41,2.914491966587991,-75.4406611769254,,0.07
530_41,1.6789225353004693,-76.1469087206725,,0.02
548_41,2.2596017733433764,-75.83195160441322,,0.02
551_41,1.8279035828432737,-76.11919581676514,,0.05
615_41,2.7822242342536794,-75.23554483769705,,0.02
660_41,2.1003828490500283,-76.22897870795452,,0.04
668_41,1.9241654925792544,-76.41656550347875,,0.11
676_41,2.9262659364179844,-75.63359785460125,,0.03
770_41,1.8709920951530876,-75.80798470646539,,0.03
791_41,2.130280544260932,-75.87534844878556,,0.03
797_41,2.5268551322397292,-75.6825964201007,,0.03
799_41,3.030608816344817,-75.08536245324157,,0.04
801_41,2.824113725429285,-75.71435298104969,,0.04
807_41,1.9507152259232716,-75.91757648659909,,0.02
872_41,3.287057874655625,-75.13838292042001,,0.04
885_41,2.6465633388387704,-75.51592644847943,,0.03
298_41,2.17244020911995,-75.57131314696736,,0.05
244_41,2.0062481816373876,-75.95091694075414,,0.01
206_41,3.451987995758269,-74.67829258512265,,0.13
132_41,2.6586666745814513,-75.329438025585,,0.04
078_41,3.1354236338098818,-74.9579779641591,,0.06
026_41,2.079228080259059,-75.76858287757754,,0.01
020_41,2.4978506797745306,-75.29134945732555,,0.05
016_41,3.2623751879874012,-75.35262513726825,,0.06
013_41,2.2697504270098445,-75.71632236942719,,0.02
006_41,1.7121294940421283,-75.99157561503638,,0.04
078_44,10.989410908351173,-72.68674560518792,,0.07
098_44,10.925051066284153,-72.94444027291641,,0.02
110_44,10.636696454289137,-72.88584309999385,,0.02
279_44,10.828371599397606,-72.80181779889544,,0.04
378_44,11.099521032014076,-72.7324860727909,,0.02
420_44,10.458094099199608,-73.07209192679097,,0.01
855_44,10.49470210082389,-72.98623990608667,,0.02
874_44,10.583647553940903,-72.97520286223941,,0.02
001_44,11.242972581030404,-72.95876312266557,,0.26
035_44,11.228690484869976,-72.53209657374272,,0.05
090_44,11.090335220424855,-73.43568261911398,,0.14
650_44,10.813179670512886,-73.08621136198279,,0.11
847_44,11.999714506447301,-71.74881518155038,,0.65
430_44,11.381577834937874,-72.29500873516282,,0.15
560_44,11.605538717920217,-72.57158269798272,,0.13
541_47,10.155970386201462,-74.8375742704658,,0.03
030_47,10.253564747772314,-74.1032302722813,,0.03
058_47,9.834264954386919,-74.0846008458138,,0.09
161_47,10.29373059782925,-74.8198109133092,,0.01
170_47,10.09951960765321,-74.52606666600425,,0.04
205_47,10.232848012445485,-74.77810175280973,,0.01
258_47,10.34310988165866,-74.67817755498821,,0.05
268_47,10.659616963211844,-74.3251597016394,,0.02
318_47,9.248004672720068,-74.13968084679918,,0.05
460_47,9.735998134117859,-74.32840222002844,,0.07
545_47,9.530748653358932,-74.14476570180345,,0.05
551_47,10.433033992424521,-74.41251196584855,,0.14
555_47,9.769456109695065,-74.60181575846116,,0.12
570_47,10.84758879653287,-74.36057947146644,,0.06
605_47,10.648603505913911,-74.58106822561058,,0.05
660_47,10.105330274761936,-74.2644392018606,,0.1
675_47,10.515381779276533,-74.72296971627097,,0.01
692_47,9.35255962128667,-74.201216934478,,0.04
703_47,9.327652269858131,-74.35672251202064,,0.02
707_47,9.51946640496453,-74.3393528002523,,0.09
720_47,9.522114634015107,-74.64789999034959,,0.04
745_47,10.890276159804532,-74.62966037776825,,0.08
798_47,9.924701266535507,-74.73263001116007,,0.04
960_47,10.118348407894207,-74.69381337200679,,0.03
980_47,10.796346582149686,-74.1779831677425,,0.04
053_47,10.644908764929166,-73.87972256820143,,0.14
189_47,10.889232970633461,-74.0427765482713,,0.11
288_47,10.459378177673589,-73.88406517940494,,0.08
001_47,11.121894320095963,-73.88527846872051,,0.19
245_47,9.114930634430369,-73.98105490547796,,0.07
001_50,4.091668769917669,-73.49291594489502,,0.1
006_50,4.009644459183358,-73.72391347970401,,0.09
110_50,4.519076461274561,-72.99548932981388,,0.03
124_50,4.315244758743758,-72.95268895638803,,0.07
150_50,3.805154089091723,-73.53886667654452,,0.04
223_50,3.8282418972777155,-74.07529743710474,,0.09
226_50,4.232524998951976,-73.3147684498768,,0.05
245_50,4.352390346881214,-73.71438482878798,,0.02
251_50,3.6156245417594017,-73.88800706952006,,0.05
270_50,3.7069697850618644,-73.83161892252095,,0.01
287_50,3.3823701240408437,-73.59625429261271,,0.05
313_50,3.496562547681967,-73.7469590952668,,0.03
318_50,3.9477755848236127,-73.95983863761005,,0.05
330_50,3.154771200702774,-74.12454824207639,,0.19
370_50,3.0472906922208947,-74.43245667920549,,0.53
400_50,3.614714872662381,-74.09628466654753,,0.07
450_50,2.7522601123133312,-72.72109410193443,,0.1
573_50,4.014298920924613,-72.6457049918142,,0.56
577_50,3.193092924610677,-73.23671436407295,,0.21
590_50,2.75808365670735,-73.13780170936845,,0.28
606_50,4.237469092107758,-73.473668829804,,0.03
680_50,3.847616779566321,-73.27583401358213,,0.07
683_50,3.289851171308919,-73.8163524339785,,0.1
686_50,4.469246852388888,-73.66211245919764,,0.02
689_50,3.535909072973533,-72.98536927616925,,0.48
711_50,2.8116164158752817,-73.66652201523655,,0.39
350_50,2.2623305987062197,-74.05805012391964,,0.66
325_50,3.117525515132494,-71.9380481294968,,0.97
568_50,4.005038621208462,-71.63157781021849,,1.4
683_52,1.2881054088048767,-77.45670068341744,,0.01
685_52,1.5297824849878126,-77.0207066245391,,0.01
687_52,1.5421410173132912,-77.21872755913648,,0.02
560_52,0.7226783100725266,-77.42480760992483,,0.03
693_52,1.681576626642294,-76.97527979320004,,0.01
565_52,1.2329189960641302,-77.59845688119862,,0.0
694_52,1.5368234939440695,-77.10140324915189,,0.0
573_52,0.8265193622513781,-77.32224874709408,,0.03
699_52,1.2851786302090302,-77.7445962903787,,0.04
585_52,0.9167698312187919,-77.63336953672037,,0.01
678_52,1.4305552617507167,-77.69179559147116,,0.05
207_52,1.2090667322238502,-77.44063920745288,,0.01
210_52,0.9326674581447025,-77.52808731441105,,0.0
215_52,0.770801800134418,-77.360329771274,,0.02
001_52,1.083603727336893,-77.20609720827728,,0.09
019_52,1.4698540844188301,-77.06880947181051,,0.0
022_52,0.9134319162165091,-77.69538730697282,,0.0
224_52,0.8754269990649272,-77.7359160047258,,0.0
036_52,1.2452540764451228,-77.53115777044593,,0.01
051_52,1.4800511721764327,-77.12985000612582,,0.0
083_52,1.5907642818187895,-77.04289525526188,,0.0
110_52,1.3152156357217049,-77.11636639538003,,0.05
203_52,1.636334379095703,-77.04731560037541,,0.01
480_52,1.2808596076224,-77.35388834747968,,0.0
506_52,1.0298158535005306,-77.5523494353328,,0.01
720_52,1.0361890400641123,-77.68044989523904,,0.01
786_52,1.591661793633949,-77.32523414705992,,0.02
788_52,1.0640900686352415,-77.35063085222433,,0.02
240_52,1.386497844376466,-77.26969022014637,,0.01
254_52,1.5119048452139887,-77.43045395720424,,0.01
258_52,1.4094302073875509,-76.98526958789003,,0.02
838_52,1.134480573885629,-77.63072900264469,,0.02
411_52,1.3951575526946192,-77.52094618438576,,0.01
885_52,1.1255479912680246,-77.42467569171963,,0.01
435_52,1.1559470159016896,-77.84664646352392,,0.05
378_52,1.5841759980523182,-76.92335262141349,,0.02
381_52,1.3339258890953305,-77.3882284364249,,0.01
260_52,1.4301570691017063,-77.38294333861931,,0.02
287_52,0.9142169827718596,-77.32843044066166,,0.03
317_52,0.9750379042652783,-77.73758941428348,,0.01
399_52,1.6196973758920021,-77.14284621778256,,0.01
320_52,1.1513666577169168,-77.53011336237708,,0.01
405_52,1.938976991400657,-77.31194432260506,,0.03
323_52,0.9286426229982374,-77.58261882695903,,0.0
352_52,0.9805340368757418,-77.51865729465453,,0.01
354_52,1.0728769697396223,-77.50150864359256,,0.01
356_52,0.5586142198951529,-77.37035692346387,,0.13
227_52,0.9442232744087977,-77.9595844554656,,0.07
233_52,1.7255901100947806,-77.59281637244815,,0.03
256_52,1.8450944519017225,-77.43825767516218,,0.04
385_52,1.5540112693298054,-77.70317656761506,,0.02
418_52,1.6725997745699384,-77.71054548299367,,0.08
540_52,1.7353916019154179,-77.4813561485751,,0.04
612_52,1.2027550842464594,-78.04765035903087,,0.09
079_52,1.4456377394686442,-78.15621072377733,,0.22
250_52,2.1831547759582173,-77.79573646230271,,0.2
390_52,2.4193064297114315,-78.20991034984752,,0.03
427_52,1.9068584294162554,-78.04473643809541,,0.15
473_52,2.4424936975905216,-78.43882700410619,,0.06
490_52,2.289892933882847,-78.29471622759804,,0.08
520_52,2.088531925355841,-78.59193098698168,,0.04
621_52,1.8975811560311122,-78.38111630038898,,0.12
696_52,2.3021551800919364,-77.8743722922178,,0.1
835_52,1.6361016408502622,-78.61390440818671,,0.29
001_54,8.111966991322596,-72.48863993318982,,0.09
003_54,8.01983448041459,-73.15850484567842,,0.11
051_54,7.613231282535114,-72.86136419752076,,0.04
099_54,7.6334665125459535,-72.65781241009032,,0.01
109_54,8.079802239059541,-72.92919925477172,,0.02
125_54,7.270560087586425,-72.65212152553862,,0.01
128_54,7.684188896164785,-73.1293948117569,,0.05
172_54,7.583353098466253,-72.58390977527067,,0.01
223_54,7.502182365926976,-72.79703447143059,,0.03
239_54,7.7469976647633425,-72.67208314200055,,0.01
261_54,8.08120009153201,-72.63152117567883,,0.04
313_54,7.906522990261747,-72.80705581531225,,0.01
344_54,8.361831986836256,-73.07826329843486,,0.03
347_54,7.49395578121645,-72.49269998078219,,0.01
377_54,7.265515345845997,-72.52266311104022,,0.02
385_54,7.695233592361678,-73.36139672267231,,0.05
398_54,8.256757874371228,-73.1878932662135,,0.02
405_54,7.741433318001053,-72.52724627592545,,0.01
418_54,7.963712758315296,-72.84670290326632,,0.01
480_54,7.316949969580217,-72.768345834902,,0.01
498_54,8.23114877314121,-73.35246170970635,,0.04
518_54,7.379057623134494,-72.67590347528083,,0.02
520_54,7.482878860112682,-72.63515400943237,,0.01
553_54,8.329138641988887,-72.41119065525967,,0.0
599_54,7.595355973743182,-72.50756622114586,,0.01
660_54,7.772747823305383,-72.8676995869288,,0.04
670_54,8.453837548182104,-73.1579809414736,,0.03
673_54,7.847803037091276,-72.60985606203042,,0.01
680_54,7.889234453764508,-72.71825410365568,,0.01
720_54,8.264128483858967,-72.8063153747106,,0.12
743_54,7.180991878929057,-72.78617884144799,,0.03
871_54,7.936293172610398,-72.98759418241781,,0.03
874_54,7.757184768010943,-72.48202793545956,,0.01
174_54,7.051616769796909,-72.5254474576508,,0.1
206_54,8.873159894539102,-73.20007768581003,,0.08
245_54,8.867990034782402,-73.34585921605256,,0.14
800_54,8.76001379393843,-73.15714096570304,,0.08
810_54,8.713507236342501,-72.79925855010097,,0.22
820_54,7.225864960919465,-72.30593417715214,,0.12
250_54,8.678263670797994,-73.03175969838665,,0.06
001_63,4.499498217804071,-75.72490631211758,,0.01
111_63,4.3666323817379125,-75.74403734016336,,0.0
130_63,4.4678815670127,-75.65674491068462,,0.02
190_63,4.604831628106497,-75.66689787495278,,0.01
212_63,4.3959769644174145,-75.65132911981432,,0.01
272_63,4.669329039047107,-75.67143023307189,,0.01
302_63,4.1801077724323825,-75.76056694744616,,0.02
401_63,4.4356729874876875,-75.81732607392841,,0.01
470_63,4.521887774139558,-75.81807742431155,,0.01
548_63,4.303979339604425,-75.68330417102135,,0.02
594_63,4.610273496509852,-75.79205086945899,,0.01
690_63,4.611304696534991,-75.53091657591744,,0.03
001_66,4.781267108254304,-75.7123271998186,,0.05
045_66,5.139635355916917,-75.95353870464244,,0.01
075_66,4.918349675493398,-75.9427538581468,,0.01
088_66,5.200398695407306,-75.86793893348884,,0.01
170_66,4.842021144113601,-75.66993654929213,,0.01
318_66,5.320295966164076,-75.8043665892684,,0.01
383_66,4.988127678406723,-76.0082267820674,,0.01
400_66,4.904543667766513,-75.85205516281619,,0.0
440_66,4.942936184795631,-75.75321389594123,,0.01
456_66,5.414078140451681,-75.96135386608321,,0.05
572_66,5.28629540765178,-76.07359421213823,,0.05
594_66,5.323901770662799,-75.71339250818029,,0.01
682_66,4.833789302743611,-75.54950110367362,,0.04
687_66,5.045989670616982,-75.98199538562241,,0.02
013_68,6.182208476295443,-73.53038540905816,,0.01
020_68,5.778073390497593,-73.82845973547498,,0.01
051_68,6.716766585021069,-73.01162696965,,0.01
077_68,5.955617327029715,-73.6234522923375,,0.0
079_68,6.647062543227579,-73.21518466310529,,0.01
081_68,7.054074557658762,-73.78211646064325,,0.11
092_68,7.013204057982705,-73.38743520847785,,0.04
121_68,6.562543673249778,-73.25034892252769,,0.01
132_68,7.353288083934507,-72.92634432628736,,0.0
147_68,6.520200094699923,-72.67435202590967,,0.01
152_68,6.659675273605989,-72.56968433894333,,0.02
160_68,6.752465532871154,-72.92924629031646,,0.01
162_68,6.903923172352312,-72.64536324450032,,0.03
167_68,6.19554989865832,-73.15401208214948,,0.03
169_68,7.2589644008430625,-72.98787879963366,,0.01
176_68,6.3726771810712215,-73.41476120769596,,0.01
179_68,6.067944657703861,-73.63239131674248,,0.01
190_68,6.409729609832335,-74.17030426876393,,0.26
207_68,6.784531168748237,-72.60571610908038,,0.03
209_68,6.355620693273193,-73.23985271832413,,0.01
615_68,7.474226084450162,-73.37246417190228,,0.1
655_68,7.406542199585238,-73.5713180737177,,0.11
669_68,6.796483062737721,-72.81613202339418,,0.02
673_68,6.101681203996226,-73.52749050329973,,0.0
679_68,6.550777508011803,-73.11888030286838,,0.01
682_68,6.459879822424114,-72.85471883044008,,0.01
684_68,6.62941125795719,-72.73976259404503,,0.01
686_68,6.568121541154394,-72.64322496802748,,0.01
689_68,6.894292346201749,-73.53900333626672,,0.09
705_68,6.988084710721943,-72.89608933421088,,0.02
720_68,6.408907340040399,-73.58206608876512,,0.03
745_68,6.648100439907361,-73.69011693452096,,0.07
755_68,6.462088240605329,-73.24436000891018,,0.01
770_68,6.114562449266055,-73.36629686890802,,0.02
773_68,5.983203733977114,-73.9593623539234,,0.04
780_68,7.475402063152249,-72.98779965891923,,0.03
820_68,7.170891098610805,-72.93970443294766,,0.03
855_68,6.434578918741812,-73.10997170964026,,0.01
861_68,6.220582253058978,-73.70244805155806,,0.04
867_68,7.322219562840108,-72.88156900496939,,0.01
872_68,6.685867326037823,-73.16396916023734,,0.01
895_68,6.8346267051524805,-73.2797597862139,,0.03
370_68,6.713779717076738,-73.0996131811846,,0.0
377_68,5.910232645532911,-74.05072489330193,,0.03
385_68,6.33149626049941,-73.8186898222464,,0.05
397_68,6.217374369437315,-73.62977195139918,,0.02
406_68,7.204056924876368,-73.29137604934786,,0.05
418_68,6.812162189487425,-73.10785148036678,,0.02
425_68,6.513745302694989,-72.58536491923161,,0.01
432_68,6.720230068194186,-72.73841273347315,,0.0
444_68,7.348778318492368,-73.05438997330992,,0.02
464_68,6.492532315263086,-72.9583477242462,,0.04
468_68,6.643290559306764,-72.81916273931049,,0.01
498_68,6.355368857296536,-73.12211833099556,,0.01
500_68,6.225108206273476,-73.28006702184018,,0.02
502_68,6.33519454736743,-72.81205837621363,,0.04
522_68,6.524753993506318,-73.28900670950468,,0.0
524_68,6.3917501069120775,-73.28273174334748,,0.0
533_68,6.416631130524405,-73.17148231945694,,0.01
549_68,6.5138926255053695,-73.17570986332534,,0.0
572_68,5.831129905406377,-73.67841815285504,,0.02
573_68,6.685278856237262,-73.9576125578207,,0.06
575_68,7.577165955590809,-73.78383532534846,,0.12
211_68,6.303116610827672,-73.50211527268803,,0.01
217_68,6.234736372583168,-72.98177091380438,,0.05
229_68,6.618341160633902,-73.01873000791447,,0.02
235_68,6.664260001483738,-73.56475287601593,,0.08
245_68,6.25354797639609,-73.53591150601474,,0.01
255_68,7.5242847210812895,-73.18158191584719,,0.04
264_68,6.0790612235185995,-73.0620666488671,,0.03
266_68,6.658241150282931,-72.68027938941232,,0.01
271_68,5.801106290428506,-73.95524930750716,,0.01
296_68,6.671810993423795,-73.32467124300953,,0.02
298_68,5.9243835575879915,-73.31939933578438,,0.05
318_68,6.943434099685331,-72.82369873316915,,0.02
320_68,6.233278247484305,-73.40977445258213,,0.01
322_68,6.319299864928752,-73.33115275166074,,0.01
324_68,5.944894844189724,-73.72173670731942,,0.01
327_68,6.033373873390507,-73.57899508755234,,0.0
344_68,6.55987829861349,-73.36178840529244,,0.01
368_68,5.854288233789257,-73.82342217458066,,0.01
307_68,7.036603093931112,-73.24890353782631,,0.04
276_68,7.079769292817468,-73.06796540403388,,0.01
101_68,6.093691295494612,-74.11340192181667,,0.08
250_68,6.096726217308748,-73.92718228830017,,0.03
547_68,6.962475477796641,-73.00519558423997,,0.04
001_68,7.155390207753957,-73.11178573296961,,0.01
001_70,9.316674289030907,-75.43174967084279,,0.02
110_70,9.320045292841236,-74.95204438841618,,0.01
124_70,8.792311598480904,-75.13191062903726,,0.03
204_70,9.527949746009268,-75.36447140412962,,0.01
215_70,9.204027165535535,-75.2505414197538,,0.02
221_70,9.394449801195881,-75.65749150050401,,0.0
230_70,9.569584597722857,-75.32420907534716,,0.01
233_70,9.071009384701023,-75.13818660417265,,0.02
235_70,9.135169095444878,-74.98134705668029,,0.03
265_70,8.383920698528735,-74.67618481704602,,0.03
400_70,8.811997798575355,-75.28322211600556,,0.02
418_70,9.422380297460792,-75.21302192803569,,0.02
429_70,8.546148133792833,-74.71037883352481,,0.07
508_70,9.54965527045186,-75.18855916057997,,0.04
523_70,9.334940292811334,-75.56199027268464,,0.01
670_70,9.165178306943043,-75.36027529201579,,0.02
678_70,8.835634919180356,-74.96469398322127,,0.12
702_70,9.292019288914355,-75.21363576172817,,0.01
708_70,8.58922010186736,-75.17249954907568,,0.08
713_70,9.814599535816972,-75.50522919151695,,0.09
717_70,9.396835638070366,-75.03741814765672,,0.02
742_70,9.256299046919885,-75.0939708886625,,0.03
771_70,8.814333476727457,-74.74753131221858,,0.09
820_70,9.533809761593554,-75.53543705259722,,0.02
823_70,9.490298334619753,-75.44451121957658,,0.02
473_70,9.392496684436779,-75.32718744239199,,0.01
001_73,4.451921427019882,-75.25259099546741,,0.11
024_73,3.390015063433906,-74.94078232476714,,0.04
026_73,4.582625783855344,-74.98630685604056,,0.03
030_73,4.824911856580809,-74.80441812385081,,0.02
043_73,4.631784036609817,-75.19117748705843,,0.04
055_73,5.006758956102111,-74.84750094856832,,0.04
067_73,3.428434328129537,-75.4822736962882,,0.08
124_73,4.406971282903917,-75.49745918277479,,0.04
148_73,4.12341679509495,-74.74700245735406,,0.02
152_73,5.016690059557943,-75.18903977179441,,0.01
168_73,3.7436930842975875,-75.5898663417227,,0.17
200_73,4.354162315465081,-74.9114745343977,,0.03
217_73,3.738625553792444,-75.14853736213077,,0.05
226_73,3.9825237464653473,-74.68936927139268,,0.04
236_73,3.5978632735418983,-74.80256673502673,,0.05
268_73,4.1664769690595715,-74.89352940808693,,0.02
270_73,5.079256598118743,-74.957033716969,,0.01
275_73,4.242813256650994,-74.83708637874244,,0.01
283_73,5.186694812105447,-75.05228994679099,,0.02
319_73,4.076501340940384,-74.97657286987045,,0.04
347_73,5.068553782684775,-75.2432295871959,,0.03
352_73,4.133276368969858,-74.53964256890103,,0.02
408_73,4.8660345913502745,-74.92337178388068,,0.02
411_73,4.877936755276224,-75.0476307570735,,0.02
443_73,5.235322592546268,-74.90668089061289,,0.02
449_73,4.186067651244291,-74.63783367031796,,0.02
461_73,4.826734468107609,-75.21993986510547,,0.03
483_73,3.540518202656748,-75.12200999344418,,0.07
504_73,3.937793961855423,-75.2782431444101,,0.08
520_73,5.094035736755375,-75.01845049487868,,0.01
547_73,4.485004143368653,-74.92089602324815,,0.03
555_73,3.098976348147938,-75.81684167321683,,0.14
563_73,3.729166648945201,-74.87247705594001,,0.03
585_73,3.854281487268383,-74.87451185579748,,0.03
616_73,3.4680781554604136,-75.85481207683476,,0.17
622_73,4.097861181076394,-75.59428026805334,,0.06
624_73,4.2167309536718145,-75.34758363522224,,0.06
671_73,3.91254278645056,-75.01859761487425,,0.02
675_73,3.9551434583791143,-75.49908282147032,,0.03
678_73,4.1286184901323075,-75.1124479220795,,0.03
686_73,4.7291076155749945,-75.20712863045227,,0.02
770_73,4.048939947044767,-74.81857933268739,,0.02
854_73,4.182125646348222,-75.17148236793142,,0.02
861_73,4.709881722558211,-74.92089886328267,,0.03
870_73,4.965858555585934,-75.15582268584141,,0.02
873_73,3.854384096493343,-74.61896623060866,,0.04
349_73,5.1794165611021965,-74.78303093769848,,0.02
001_76,3.399043722796374,-76.5764925890906,,0.05
036_76,4.14485360036228,-76.16470460607431,,0.01
041_76,4.795927291842291,-76.02963048809032,,0.02
054_76,4.704287864120307,-76.1416499853946,,0.01
111_76,3.855247046367064,-76.10514696875126,,0.07
113_76,4.1968529909291465,-76.08961030310617,,0.03
122_76,4.308997972453589,-75.83672566799531,,0.01
126_76,3.944386619669488,-76.62778294646809,,0.06
130_76,3.382091701221292,-76.38317789686069,,0.02
147_76,4.706847160242049,-75.91790845916199,,0.02
243_76,4.9175628727326846,-76.06601000747406,,0.02
246_76,4.756063700638427,-76.21502825754548,,0.02
248_76,3.6759888303658608,-76.20915809127133,,0.04
250_76,4.539979728475541,-76.28762701314358,,0.02
275_76,3.3041049546128525,-76.16477355458828,,0.03
306_76,3.744104410251017,-76.19082004000032,,0.02
318_76,3.7837798885732448,-76.29448828508474,,0.01
020_76,4.678897099414037,-75.78297931746027,,0.01
497_76,4.597588665465785,-75.9491996978468,,0.02
520_76,3.558392875574505,-76.22779972087042,,0.08
563_76,3.4206366087534996,-76.17841878049302,,0.03
606_76,3.806272662324965,-76.53463747120709,,0.01
616_76,4.1094996253029095,-76.37105544857464,,0.03
622_76,4.443571848285732,-76.16824249270543,,0.02
670_76,3.981432439570122,-76.20836167778056,,0.02
736_76,4.1934119192828,-75.88818163326145,,0.04
823_76,4.638421278298596,-76.08106176133441,,0.01
828_76,4.233267663885608,-76.34292622749804,,0.03
834_76,4.028407970355527,-76.03250379247253,,0.07
845_76,4.70771894658131,-75.77835902579167,,0.0
863_76,4.622590219884588,-76.21789610233306,,0.02
869_76,3.7433770097974453,-76.47041938571745,,0.01
890_76,3.9041303534288048,-76.39080434866477,,0.03
892_76,3.5959136693630587,-76.51098790042202,,0.02
895_76,4.353598749563314,-76.05065336302845,,0.03
403_76,4.483511141836004,-75.96677302713887,,0.02
400_76,4.537937390684078,-76.10328982730572,,0.01
377_76,3.694298109689064,-76.58990680840783,,0.02
364_76,3.2138722292495667,-76.62761255221525,,0.05
100_76,4.363681697080152,-76.3648595472285,,0.06
233_76,3.6498222182367006,-76.72039346533137,,0.07
109_76,3.611491958164056,-77.08588241129993,,0.51
001_81,6.796280905433429,-70.5092019909906,,0.47
591_81,6.41176182913569,-70.96678964243307,,0.19
220_81,6.346718778289872,-70.06982925161189,,0.42
065_81,6.799338131859972,-71.29826437619961,,0.25
300_81,6.705315952547645,-71.82945200126832,,0.09
736_81,6.906941714175001,-71.85070756699193,,0.08
794_81,6.390650478598304,-71.79178646827428,,0.44
001_85,5.242744761589112,-72.25802860918074,,0.2
010_85,5.126121844661951,-72.54821019880909,,0.12
015_85,5.229238951010636,-72.86608804416376,,0.03
136_85,6.178282372249668,-72.34693377242316,,0.02
139_85,4.6757694877593305,-72.21280272709252,,0.31
162_85,4.841308641367242,-72.8473433982555,,0.06
225_85,5.52915335352886,-72.0924669031755,,0.09
230_85,4.915139133311435,-71.59873965746715,,0.39
263_85,5.6630463752152975,-71.92573399252782,,0.06
279_85,5.263068507344931,-72.77081830719946,,0.01
300_85,4.8111901094493845,-72.99580655024342,,0.03
315_85,6.049906434322465,-72.21076163164408,,0.03
325_85,5.231821928016094,-71.59352449688309,,0.24
400_85,5.878927741072456,-72.20067846896238,,0.09
